ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1776833056.089075,CobBD33sLWoJ7mOz6e,192.168.8.236,54653,192.168.8.1,53,udp,dns,0.000519,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833056.089766,CaUKvTXRr6nrqUbnh,192.168.8.236,46447,192.168.8.1,53,udp,dns,0.000209,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833056.090551,C5HgK63pWnNkzzbj1f,192.168.8.236,38353,192.168.8.1,53,udp,dns,0.000560,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833056.091295,Cy30dT29aANGVLtiej,192.168.8.236,51077,192.168.8.1,53,udp,dns,0.000235,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833056.092077,CEF2RA4tUk3sFyrBg5,192.168.8.236,56327,192.168.8.1,53,udp,dns,0.000510,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833056.092759,CWBc1vckjgxOwMVtf,192.168.8.236,43850,192.168.8.1,53,udp,dns,0.000280,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833056.093655,CXovOG3K73bQcdBE0b,192.168.8.236,58460,192.168.8.1,53,udp,dns,0.000541,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833056.094372,CjCo2I3OYlua7o7dbl,192.168.8.236,33864,192.168.8.1,53,udp,dns,0.000211,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833056.095148,CWXNZBSBCUrI0ocAj,192.168.8.236,47776,192.168.8.1,53,udp,dns,0.000532,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833056.095854,Ce9cqR2vS2HjY2h8O5,192.168.8.236,58941,192.168.8.1,53,udp,dns,0.000204,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833056.096604,C7TGhtCPwC2QNFGYf,192.168.8.236,38992,192.168.8.1,53,udp,dns,0.000544,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833056.097310,CO8ANE3GtGZH8PXEok,192.168.8.236,37698,192.168.8.1,53,udp,dns,0.000206,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833056.098086,CBrl4N1OEF6phP3ULd,192.168.8.236,48994,192.168.8.1,53,udp,dns,0.000524,156,156,SF,T,T,0,Dd,4,268,4,268,-,17
1776833056.098783,CmTvZFH3EXM88boE4,192.168.8.236,41147,192.168.8.1,53,udp,dns,0.000233,86,86,SF,T,T,0,Dd,2,142,2,142,-,17
1776833083.251375,CyFquW3lz6jkpMcPq4,192.168.8.123,36983,192.168.8.1,53,udp,dns,0.000919,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833083.252331,CRmVOv1j4mSLz8Qofh,192.168.8.123,44941,192.168.8.1,53,udp,dns,0.000383,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833083.252920,C8a2Zc2HFnBsNtF2E5,192.168.8.123,44868,192.168.8.1,53,udp,dns,0.000685,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833083.253690,CTXR7r36Y4pNocYTr2,192.168.8.123,49610,192.168.8.1,53,udp,dns,0.000292,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833083.254119,CPZhpW3jqEdZmafsFc,192.168.8.123,55357,192.168.8.1,53,udp,dns,0.000671,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833083.254832,C25IgD4zljrDMnPyXe,192.168.8.123,38463,192.168.8.1,53,udp,dns,0.000304,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833083.255271,C2CZCk4CnvSPFpRhz6,192.168.8.123,37851,192.168.8.1,53,udp,dns,0.000597,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833083.255913,CpjSIGyKRyV51lafb,192.168.8.123,52571,192.168.8.1,53,udp,dns,0.000291,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833083.256337,C4zCc82NlNU4fkb6db,192.168.8.123,56995,192.168.8.1,53,udp,dns,0.000582,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833083.256961,CwedYU3Q3NbaxHF7K4,192.168.8.123,47372,192.168.8.1,53,udp,dns,0.000343,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833083.257435,CnmnCH2qlptvLA0iBa,192.168.8.123,52355,192.168.8.1,53,udp,dns,0.000626,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833083.261196,C2fM2XRNFvr6nTll7,192.168.8.123,44440,192.168.8.1,53,udp,dns,0.000422,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833083.261804,CIMXfD1JKkaorQ1Y54,192.168.8.123,41544,192.168.8.1,53,udp,dns,0.000593,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833083.262440,CQyN392qMFalaSW1Wh,192.168.8.123,60336,192.168.8.1,53,udp,dns,0.000345,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
1776833083.262921,Cw1UUg44IfmYBrdRea,192.168.8.123,53316,192.168.8.1,53,udp,dns,0.000584,312,156,SF,T,T,0,Dd,8,536,4,268,-,17
1776833083.263547,C6QIwn11wuc8oAzqV,192.168.8.123,42456,192.168.8.1,53,udp,dns,0.000290,172,86,SF,T,T,0,Dd,4,284,2,142,-,17
